Discipline,Épreuve,Phase,Genre,Début,Fin,date_debut,date_fin,Heure
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Kayak monoplace 200m  KL1,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Kayak monoplace 200m  KL1,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Kayak monoplace 200m  KL1,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Kayak monoplace 200m  KL1,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Kayak monoplace 200m  KL1,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Kayak monoplace 200m  KL3,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Kayak monoplace 200m  KL3,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Kayak monoplace 200m  KL3,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Kayak monoplace 200m  KL3,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Kayak monoplace 200m  KL3,finale B,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Hommes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 10:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 11:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 12:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 13:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Femmes,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07T10:00:00Z,2024-09-07T13:15:00Z,2024-09-07 14:00
Para Canoë,Kayak monoplace 200m  KL1,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Kayak monoplace 200m  KL1,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Kayak monoplace 200m  KL1,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Kayak monoplace 200m  KL1,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Kayak monoplace 200m  KL1,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Kayak monoplace 200m  KL2,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Kayak monoplace 200m  KL2,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Kayak monoplace 200m  KL2,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Kayak monoplace 200m  KL2,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Kayak monoplace 200m  KL2,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Va'a monoplace 200m  VL2,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Va'a monoplace 200m  VL2,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Va'a monoplace 200m  VL2,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Va'a monoplace 200m  VL2,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Va'a monoplace 200m  VL2,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Kayak monoplace 200m  KL3,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Kayak monoplace 200m  KL3,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Kayak monoplace 200m  KL3,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Kayak monoplace 200m  KL3,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Kayak monoplace 200m  KL3,demi-finales,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Va'a monoplace 200m  VL3,demi-finales,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Kayak monoplace 200m  KL1,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Kayak monoplace 200m  KL2,finale B,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Kayak monoplace 200m  KL2,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Va'a monoplace 200m  VL2,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Kayak monoplace 200m  KL3,finale A,Femmes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Va'a monoplace 200m  VL3,finale B,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Va'a monoplace 200m  VL3,finale B,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Va'a monoplace 200m  VL3,finale B,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Va'a monoplace 200m  VL3,finale B,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Va'a monoplace 200m  VL3,finale B,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 10:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 11:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 12:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 13:00
Para Canoë,Va'a monoplace 200m  VL3,finale A,Hommes,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08T10:00:00Z,2024-09-08T13:15:00Z,2024-09-08 14:00
para cyclisme sur piste,500m ContrelaMontre Qualifications,C4-5,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 12:00
para cyclisme sur piste,500m ContrelaMontre Qualifications,C4-5,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 13:00
para cyclisme sur piste,500m ContrelaMontre Qualifications,C4-5,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 14:00
para cyclisme sur piste,500m ContrelaMontre Qualifications,C4-5,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 15:00
para cyclisme sur piste,500m ContrelaMontre Qualifications,C4-5,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 16:00
para cyclisme sur piste,500m ContrelaMontre Qualifications,C4-5,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 17:00
para cyclisme sur piste,500m ContrelaMontre Qualifications,C4-5,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 18:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 12:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 13:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 14:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 15:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 16:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 17:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 18:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1-3,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 12:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1-3,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 13:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1-3,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 14:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1-3,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 15:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1-3,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 16:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1-3,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 17:00
para cyclisme sur piste,3000m Poursuite individuelle Qualifications,C1-3,Femmes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 18:00
para cyclisme sur piste,4000m Poursuite individuelle Qualifications,B,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 12:00
para cyclisme sur piste,4000m Poursuite individuelle Qualifications,B,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 13:00
para cyclisme sur piste,4000m Poursuite individuelle Qualifications,B,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 14:00
para cyclisme sur piste,4000m Poursuite individuelle Qualifications,B,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 15:00
para cyclisme sur piste,4000m Poursuite individuelle Qualifications,B,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 16:00
para cyclisme sur piste,4000m Poursuite individuelle Qualifications,B,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 17:00
para cyclisme sur piste,4000m Poursuite individuelle Qualifications,B,Hommes,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 18:00
para cyclisme sur piste,500m Contre la Montre finale,,Mixte,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 12:00
para cyclisme sur piste,500m Contre la Montre finale,,Mixte,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29T12:00:00Z,2024-08-29T18:00:00Z,2024-08-29 13:00
